review_id,company_id,product_id,customer_id,review_text,rating,review_date,verified_purchase
REV031030,C004,P0191,CUST02377,"Nothing special, but it gets the job done.",3.0,2024-09-14,True
REV044279,C008,P0372,CUST01072,I am very satisfied with the performance.,5.0,2024-09-14,True
REV016239,C008,P0381,CUST00224,Overall it is a decent product.,3.0,2024-09-14,False
REV026825,C001,P0015,CUST09020,"The quality is good, although the software needs improvement.",4.0,2024-09-14,False
REV008831,C006,P0260,CUST00565,"The quality is good, although the software needs improvement.",4.0,2024-09-14,False
REV024565,C009,P0415,CUST01832,The design is attractive and the product feels durable.,4.0,2024-09-14,True
REV029330,C006,P0283,CUST04346,It performs reasonably well.,3.0,2024-09-14,True
REV034047,C009,P0411,CUST06124,It performs reasonably well.,3.0,2024-09-15,True
REV012596,C004,P0183,CUST04325,The design is excellent but the battery life is poor.,4.0,2024-09-15,True
REV044428,C002,P0061,CUST09063,I am very satisfied with the performance.,4.0,2024-09-15,True
REV048604,C008,P0380,CUST03341,The product looks great but it could be more comfortable.,2.0,2024-09-15,True
REV022522,C003,P0138,CUST03130,Excellent value for the price.,5.0,2024-09-15,True
REV016925,C004,P0182,CUST01653,"Nothing special, but it gets the job done.",3.0,2024-09-15,True
REV047787,C007,P0337,CUST08987,Very good quality and easy to use.,4.0,2024-09-15,False
REV001320,C006,P0266,CUST08718,Overall it is a decent product.,3.0,2024-09-15,False
REV006221,C005,P0239,CUST09542,The design is attractive and the product feels durable.,5.0,2024-09-15,False
REV024521,C006,P0256,CUST01705,"Good performance, but the price is too high.",4.0,2024-09-15,True
REV010238,C008,P0391,CUST02329,I experienced several problems while using it.,2.0,2024-09-15,True
REV046465,C007,P0320,CUST02599,Overall it is a decent product.,3.0,2024-09-15,True
REV014292,C005,P0217,CUST00475,The performance is not as good as expected.,2.0,2024-09-15,True
REV017149,C007,P0304,CUST06816,I am very satisfied with the performance.,4.0,2024-09-15,False
REV016238,C002,P0086,CUST04880,The design is attractive and the product feels durable.,5.0,2024-09-15,False
REV030386,C009,P0440,CUST07368,"The quality is good, although the software needs improvement.",4.0,2024-09-15,False
REV031933,C004,P0199,CUST06652,Overall it is a decent product.,3.0,2024-09-15,True
REV042032,C006,P0265,CUST07628,Very good quality and easy to use.,4.0,2024-09-15,True
REV015288,C003,P0115,CUST02469,The product feels too expensive for its quality.,1.0,2024-09-15,True
REV043283,C006,P0284,CUST02347,The performance is not as good as expected.,1.0,2024-09-15,True
REV014526,C005,P0241,CUST05007,The product is okay and works as expected.,3.0,2024-09-15,True
REV026137,C005,P0205,CUST08793,The product is uncomfortable after long use.,2.0,2024-09-15,True
REV025894,C006,P0277,CUST04228,The product is uncomfortable after long use.,1.0,2024-09-15,True
REV045906,C009,P0401,CUST00418,The product is okay and works as expected.,3.0,2024-09-15,True
REV036628,C005,P0238,CUST07263,Overall it is a decent product.,3.0,2024-09-15,True
REV003798,C010,P0493,CUST06266,Overall it is a decent product.,3.0,2024-09-15,True
REV030241,C010,P0490,CUST09080,I really like this product. The design is excellent.,4.0,2024-09-15,True
REV006407,C007,P0323,CUST05375,It performs reasonably well.,3.0,2024-09-15,False
REV039454,C002,P0056,CUST07021,I really like this product. The design is excellent.,4.0,2024-09-15,True
REV042087,C007,P0350,CUST02792,I experienced several problems while using it.,1.0,2024-09-15,True
REV048056,C002,P0098,CUST09379,Excellent value for the price.,5.0,2024-09-15,True
REV011767,C010,P0479,CUST07663,Overall it is a decent product.,3.0,2024-09-15,False
REV018381,C007,P0317,CUST03268,The performance is not as good as expected.,2.0,2024-09-15,True
REV031262,C007,P0309,CUST07229,I am very satisfied with the performance.,4.0,2024-09-15,True
REV044130,C006,P0274,CUST00151,The quality is acceptable for the price.,3.0,2024-09-15,True
REV049471,C010,P0479,CUST02868,The product is okay and works as expected.,3.0,2024-09-15,True
REV013303,C003,P0117,CUST02194,The design is attractive and the product feels durable.,5.0,2024-09-15,True
REV022219,C006,P0259,CUST06708,Very good quality and easy to use.,5.0,2024-09-15,False
REV022688,C005,P0222,CUST09837,I am very satisfied with the performance.,5.0,2024-09-15,True
REV007762,C010,P0454,CUST04140,I really like this product. The design is excellent.,5.0,2024-09-15,True
REV010054,C007,P0342,CUST00345,The product works perfectly and looks premium.,4.0,2024-09-15,True
REV021398,C009,P0427,CUST02546,The product works perfectly and looks premium.,5.0,2024-09-15,True
REV000851,C010,P0457,CUST07572,The product is okay and works as expected.,3.0,2024-09-16,True
REV001794,C005,P0240,CUST05743,The quality is acceptable for the price.,3.0,2024-09-16,True
REV023628,C007,P0327,CUST02434,I like the features but the battery could last longer.,4.0,2024-09-16,True
REV019383,C007,P0318,CUST08688,It performs reasonably well.,3.0,2024-09-16,True
REV031457,C010,P0474,CUST05760,Overall it is a decent product.,3.0,2024-09-16,False
REV025333,C007,P0309,CUST06778,It performs reasonably well.,3.0,2024-09-16,True
REV031107,C005,P0231,CUST08270,I experienced several problems while using it.,2.0,2024-09-16,False
REV018289,C007,P0305,CUST05196,"The quality is good, although the software needs improvement.",2.0,2024-09-16,False
REV009677,C002,P0083,CUST08346,Overall it is a decent product.,3.0,2024-09-16,True
REV031190,C003,P0123,CUST01586,It performs reasonably well.,3.0,2024-09-16,True
REV003857,C007,P0319,CUST05324,The product is okay and works as expected.,3.0,2024-09-16,True
REV030751,C008,P0393,CUST03750,The quality is acceptable for the price.,3.0,2024-09-16,False
REV032646,C004,P0154,CUST09383,I experienced several problems while using it.,1.0,2024-09-16,True
REV020697,C007,P0338,CUST09132,The product looks great but it could be more comfortable.,2.0,2024-09-16,False
REV004409,C010,P0470,CUST00558,The battery life is disappointing.,2.0,2024-09-16,False
REV010329,C005,P0215,CUST05487,I like the features but the battery could last longer.,3.0,2024-09-16,False
REV006076,C004,P0153,CUST03948,Very good quality and easy to use.,4.0,2024-09-16,True
REV024541,C003,P0128,CUST07322,Excellent value for the price.,4.0,2024-09-16,True
REV014921,C005,P0225,CUST08011,I am very satisfied with the performance.,5.0,2024-09-16,True
REV025260,C005,P0247,CUST00165,The design is attractive and the product feels durable.,5.0,2024-09-16,True
REV031597,C001,P0034,CUST01363,The product works perfectly and looks premium.,5.0,2024-09-16,True
REV001860,C010,P0474,CUST00653,I am very satisfied with the performance.,4.0,2024-09-16,True
REV024970,C005,P0209,CUST04303,The product is okay and works as expected.,3.0,2024-09-16,True
REV001374,C002,P0077,CUST03186,The product looks great but it could be more comfortable.,2.0,2024-09-16,False
REV020263,C003,P0122,CUST04777,Excellent value for the price.,4.0,2024-09-16,True
REV009639,C009,P0420,CUST07522,The product is okay and works as expected.,3.0,2024-09-16,True
REV027576,C008,P0360,CUST09939,I really like this product. The design is excellent.,5.0,2024-09-16,True
REV010289,C005,P0211,CUST07916,Overall it is a decent product.,3.0,2024-09-16,True
REV009161,C007,P0319,CUST06669,The design is attractive and the product feels durable.,4.0,2024-09-16,False
REV001559,C002,P0070,CUST06806,Overall it is a decent product.,3.0,2024-09-16,True
REV022624,C001,P0045,CUST01553,The product works perfectly and looks premium.,4.0,2024-09-16,True
REV020051,C008,P0351,CUST01898,Overall it is a decent product.,3.0,2024-09-16,True
REV027204,C007,P0314,CUST03473,The design is attractive and the product feels durable.,4.0,2024-09-16,True
REV021372,C009,P0449,CUST03732,The product feels too expensive for its quality.,1.0,2024-09-16,True
REV021749,C001,P0045,CUST04917,The product is okay and works as expected.,3.0,2024-09-16,True
REV017852,C010,P0474,CUST00582,The design is excellent but the battery life is poor.,4.0,2024-09-16,True
REV026798,C001,P0040,CUST05634,Very good quality and easy to use.,5.0,2024-09-16,True
REV006132,C007,P0337,CUST08682,"The quality is good, although the software needs improvement.",2.0,2024-09-16,True
REV049855,C001,P0027,CUST08359,I really like this product. The design is excellent.,4.0,2024-09-16,True
REV005528,C001,P0042,CUST04298,The product works perfectly and looks premium.,4.0,2024-09-16,True
REV029558,C007,P0323,CUST03365,"The quality is good, although the software needs improvement.",4.0,2024-09-16,True
REV025369,C008,P0392,CUST08947,I am very satisfied with the performance.,5.0,2024-09-16,False
REV047646,C010,P0498,CUST03873,Very good quality and easy to use.,4.0,2024-09-16,False
REV036234,C009,P0423,CUST08033,The quality is acceptable for the price.,3.0,2024-09-16,True
REV027667,C010,P0482,CUST09381,The product works perfectly and looks premium.,5.0,2024-09-17,True
REV001548,C009,P0440,CUST00346,The design is attractive and the product feels durable.,4.0,2024-09-17,True
REV015768,C009,P0430,CUST07825,The design is attractive and the product feels durable.,4.0,2024-09-17,False
REV038703,C001,P0049,CUST08645,Very good quality and easy to use.,4.0,2024-09-17,True
REV003039,C008,P0393,CUST01992,The product looks great but it could be more comfortable.,2.0,2024-09-17,True
REV021665,C010,P0498,CUST01225,Excellent value for the price.,4.0,2024-09-17,False
REV016086,C003,P0119,CUST02906,"Nothing special, but it gets the job done.",3.0,2024-09-17,False
REV042523,C005,P0213,CUST09200,I like the features but the battery could last longer.,4.0,2024-09-17,True
REV036002,C007,P0323,CUST02812,The product works perfectly and looks premium.,4.0,2024-09-17,True
REV034464,C003,P0134,CUST03665,The product is okay and works as expected.,3.0,2024-09-17,True
REV010096,C006,P0283,CUST02441,The product looks great but it could be more comfortable.,4.0,2024-09-17,True
REV024374,C005,P0225,CUST09578,The product is okay and works as expected.,3.0,2024-09-17,True
REV004657,C010,P0486,CUST02687,"The quality is good, although the software needs improvement.",2.0,2024-09-17,True
REV044693,C004,P0184,CUST02264,The quality could be much better.,1.0,2024-09-17,False
REV033147,C005,P0248,CUST03905,The design is excellent but the battery life is poor.,4.0,2024-09-17,False
REV019323,C005,P0219,CUST00685,The product works perfectly and looks premium.,4.0,2024-09-17,True
REV006600,C005,P0210,CUST04107,The battery life is disappointing.,2.0,2024-09-17,True
REV047774,C004,P0152,CUST01239,Very good quality and easy to use.,5.0,2024-09-17,True
REV007545,C010,P0470,CUST09495,I experienced several problems while using it.,1.0,2024-09-17,True
REV019997,C001,P0046,CUST03576,I am very satisfied with the performance.,4.0,2024-09-17,True
REV014731,C002,P0091,CUST03497,I am very satisfied with the performance.,4.0,2024-09-17,True
REV018907,C002,P0051,CUST09225,I experienced several problems while using it.,2.0,2024-09-17,True
REV033249,C007,P0320,CUST07453,"Good performance, but the price is too high.",4.0,2024-09-17,True
REV036455,C002,P0096,CUST07659,The design is attractive and the product feels durable.,5.0,2024-09-17,True
REV042138,C001,P0032,CUST03270,I experienced several problems while using it.,2.0,2024-09-17,True
REV034819,C002,P0099,CUST02543,I really like this product. The design is excellent.,5.0,2024-09-17,False
REV044352,C010,P0480,CUST04998,The quality could be much better.,2.0,2024-09-17,True
REV009651,C006,P0269,CUST03977,I really like this product. The design is excellent.,5.0,2024-09-17,False
REV011164,C003,P0142,CUST06997,The quality is acceptable for the price.,3.0,2024-09-17,True
REV038905,C006,P0294,CUST09653,It performs reasonably well.,3.0,2024-09-17,True
REV011424,C002,P0099,CUST04488,"Nothing special, but it gets the job done.",3.0,2024-09-17,True
REV008668,C002,P0070,CUST00949,The quality could be much better.,2.0,2024-09-17,True
REV017896,C009,P0435,CUST09824,The quality is acceptable for the price.,3.0,2024-09-17,True
REV004710,C010,P0470,CUST02171,I am very satisfied with the performance.,4.0,2024-09-17,True
REV038506,C001,P0022,CUST05364,The design is excellent but the battery life is poor.,4.0,2024-09-17,False
REV000125,C003,P0145,CUST02506,It performs reasonably well.,3.0,2024-09-17,True
REV004559,C004,P0161,CUST04406,I am very satisfied with the performance.,4.0,2024-09-17,True
REV016169,C008,P0380,CUST01898,Excellent value for the price.,4.0,2024-09-17,True
REV018080,C005,P0203,CUST00475,The product is uncomfortable after long use.,2.0,2024-09-17,False
REV020192,C005,P0220,CUST04536,I am very satisfied with the performance.,4.0,2024-09-17,True
REV008699,C008,P0369,CUST04660,"The quality is good, although the software needs improvement.",2.0,2024-09-17,True
REV048438,C008,P0361,CUST03593,Excellent value for the price.,5.0,2024-09-17,True
REV024298,C007,P0343,CUST01813,Overall it is a decent product.,3.0,2024-09-17,False
REV006604,C008,P0375,CUST05010,The design is attractive and the product feels durable.,5.0,2024-09-17,True
REV026511,C004,P0165,CUST07012,The design is attractive and the product feels durable.,4.0,2024-09-18,True
REV025337,C008,P0397,CUST02283,The product is uncomfortable after long use.,1.0,2024-09-18,False
REV033654,C004,P0158,CUST01451,The product is uncomfortable after long use.,2.0,2024-09-18,True
REV037689,C002,P0100,CUST00201,The product looks great but it could be more comfortable.,2.0,2024-09-18,True
REV007884,C005,P0246,CUST06586,"Good performance, but the price is too high.",4.0,2024-09-18,False
REV008233,C002,P0070,CUST05090,I experienced several problems while using it.,1.0,2024-09-18,False
REV046289,C007,P0346,CUST08068,The product works perfectly and looks premium.,5.0,2024-09-18,False
REV008235,C010,P0480,CUST00972,The design is attractive and the product feels durable.,5.0,2024-09-18,True
REV027537,C007,P0314,CUST05730,The product works perfectly and looks premium.,4.0,2024-09-18,True
REV037933,C005,P0227,CUST03607,The product is uncomfortable after long use.,2.0,2024-09-18,True
REV008193,C007,P0302,CUST04256,I like the features but the battery could last longer.,3.0,2024-09-18,True
REV017646,C003,P0120,CUST02201,Overall it is a decent product.,3.0,2024-09-18,True
REV007635,C007,P0317,CUST01876,Excellent value for the price.,4.0,2024-09-18,False
REV020890,C006,P0255,CUST00957,I really like this product. The design is excellent.,5.0,2024-09-18,False
REV040325,C004,P0155,CUST05736,I am very satisfied with the performance.,5.0,2024-09-18,True
REV022481,C010,P0462,CUST05068,Excellent value for the price.,4.0,2024-09-18,True
REV025377,C001,P0028,CUST03737,The quality could be much better.,2.0,2024-09-18,True
REV035255,C007,P0350,CUST04482,It performs reasonably well.,3.0,2024-09-18,True
REV046294,C007,P0330,CUST02348,The product looks great but it could be more comfortable.,2.0,2024-09-18,True
REV002223,C003,P0143,CUST08223,The product feels too expensive for its quality.,2.0,2024-09-18,True
REV043356,C006,P0256,CUST04131,The performance is not as good as expected.,1.0,2024-09-18,True
REV019235,C005,P0248,CUST01671,I like the features but the battery could last longer.,2.0,2024-09-18,True
REV043054,C007,P0328,CUST09560,The product feels too expensive for its quality.,2.0,2024-09-18,True
REV031615,C006,P0275,CUST07744,Very good quality and easy to use.,4.0,2024-09-18,False
REV016248,C005,P0206,CUST06891,It performs reasonably well.,3.0,2024-09-18,True
REV005106,C003,P0138,CUST03299,The design is excellent but the battery life is poor.,4.0,2024-09-18,False
REV037472,C008,P0351,CUST02893,The quality is acceptable for the price.,3.0,2024-09-18,False
REV008069,C007,P0334,CUST06766,The design is attractive and the product feels durable.,5.0,2024-09-18,False
REV036330,C003,P0118,CUST06448,The design is excellent but the battery life is poor.,4.0,2024-09-18,False
REV004221,C005,P0242,CUST09986,"The quality is good, although the software needs improvement.",3.0,2024-09-18,True
REV013199,C008,P0365,CUST00507,The battery life is disappointing.,1.0,2024-09-18,True
REV039693,C006,P0264,CUST04953,"Nothing special, but it gets the job done.",3.0,2024-09-18,True
REV003457,C008,P0362,CUST03483,I really like this product. The design is excellent.,5.0,2024-09-18,False
REV038004,C004,P0190,CUST03112,Very good quality and easy to use.,5.0,2024-09-18,True
REV033687,C001,P0024,CUST03594,The design is attractive and the product feels durable.,4.0,2024-09-18,True
REV014049,C001,P0004,CUST06995,Excellent value for the price.,4.0,2024-09-18,True
REV020461,C001,P0019,CUST05948,Excellent value for the price.,5.0,2024-09-18,True
REV022876,C002,P0055,CUST03575,The battery life is disappointing.,1.0,2024-09-18,True
REV019046,C003,P0101,CUST02094,Very good quality and easy to use.,5.0,2024-09-18,False
REV049709,C003,P0131,CUST05725,Excellent value for the price.,5.0,2024-09-18,True
REV037183,C004,P0181,CUST04273,Excellent value for the price.,4.0,2024-09-18,False
REV021692,C005,P0241,CUST06616,Excellent value for the price.,4.0,2024-09-18,True
REV030684,C005,P0237,CUST02813,"Good performance, but the price is too high.",4.0,2024-09-18,True
REV003048,C001,P0005,CUST03270,The product is uncomfortable after long use.,1.0,2024-09-18,True
REV010743,C004,P0159,CUST08396,It performs reasonably well.,3.0,2024-09-18,True
REV038978,C010,P0484,CUST09883,I am very satisfied with the performance.,5.0,2024-09-18,False
REV021318,C009,P0448,CUST03004,I experienced several problems while using it.,1.0,2024-09-18,False
REV034220,C008,P0385,CUST02968,The quality could be much better.,2.0,2024-09-18,False
REV044836,C005,P0219,CUST02682,The product is uncomfortable after long use.,1.0,2024-09-18,True
REV011060,C004,P0195,CUST02073,"The quality is good, although the software needs improvement.",3.0,2024-09-18,False
REV038974,C008,P0358,CUST00603,I experienced several problems while using it.,2.0,2024-09-18,False
REV005818,C005,P0240,CUST04318,The performance is not as good as expected.,2.0,2024-09-18,False
REV024361,C003,P0108,CUST02618,"Good performance, but the price is too high.",3.0,2024-09-18,True
REV007530,C004,P0198,CUST01358,The design is attractive and the product feels durable.,4.0,2024-09-18,True
REV028402,C006,P0286,CUST07913,I really like this product. The design is excellent.,4.0,2024-09-18,True
REV030373,C009,P0442,CUST03766,The design is excellent but the battery life is poor.,3.0,2024-09-18,True
REV016852,C002,P0093,CUST09303,It performs reasonably well.,3.0,2024-09-18,True
REV046762,C005,P0217,CUST01396,I like the features but the battery could last longer.,3.0,2024-09-19,True
REV039496,C001,P0025,CUST03819,"Good performance, but the price is too high.",4.0,2024-09-19,True
REV008150,C010,P0474,CUST06383,"Good performance, but the price is too high.",3.0,2024-09-19,True
REV041695,C007,P0327,CUST07229,Overall it is a decent product.,3.0,2024-09-19,True
REV020190,C002,P0090,CUST03544,"The quality is good, although the software needs improvement.",2.0,2024-09-19,True
REV020470,C008,P0396,CUST06170,The quality is acceptable for the price.,3.0,2024-09-19,True
REV024690,C009,P0411,CUST05039,The design is attractive and the product feels durable.,4.0,2024-09-19,True
REV041005,C001,P0011,CUST04244,I am very satisfied with the performance.,5.0,2024-09-19,True
REV008352,C010,P0464,CUST06084,Excellent value for the price.,5.0,2024-09-19,True
REV039618,C007,P0339,CUST04002,The product looks great but it could be more comfortable.,2.0,2024-09-19,True
REV034895,C001,P0024,CUST02847,The performance is not as good as expected.,1.0,2024-09-19,False
REV031737,C003,P0149,CUST06039,The product works perfectly and looks premium.,5.0,2024-09-19,True
REV013391,C006,P0279,CUST06708,The product looks great but it could be more comfortable.,3.0,2024-09-19,True
REV026522,C003,P0147,CUST02784,The product works perfectly and looks premium.,5.0,2024-09-19,True
REV018342,C006,P0253,CUST09692,I like the features but the battery could last longer.,4.0,2024-09-19,True
REV039420,C002,P0095,CUST09327,The quality is acceptable for the price.,3.0,2024-09-19,True
REV023844,C003,P0101,CUST03868,I like the features but the battery could last longer.,4.0,2024-09-19,False
REV031989,C010,P0466,CUST00430,The battery life is disappointing.,2.0,2024-09-19,True
REV015893,C008,P0382,CUST07705,The design is attractive and the product feels durable.,5.0,2024-09-19,False
REV028531,C002,P0073,CUST03597,The product works perfectly and looks premium.,5.0,2024-09-19,True
REV026714,C010,P0464,CUST09960,I am very satisfied with the performance.,4.0,2024-09-19,True
REV030072,C003,P0142,CUST07879,The product works perfectly and looks premium.,4.0,2024-09-19,True
REV027405,C002,P0095,CUST03493,Excellent value for the price.,4.0,2024-09-19,True
REV042408,C009,P0405,CUST07376,I really like this product. The design is excellent.,5.0,2024-09-19,False
REV028878,C001,P0024,CUST00270,I really like this product. The design is excellent.,5.0,2024-09-19,True
REV035030,C003,P0133,CUST07931,"Good performance, but the price is too high.",3.0,2024-09-19,True
REV024136,C004,P0198,CUST04580,The product works perfectly and looks premium.,5.0,2024-09-19,True
REV016091,C001,P0030,CUST06243,The product works perfectly and looks premium.,4.0,2024-09-19,True
REV035031,C007,P0318,CUST02837,It performs reasonably well.,3.0,2024-09-19,True
REV039113,C002,P0055,CUST05713,The product looks great but it could be more comfortable.,2.0,2024-09-19,True
REV004900,C002,P0099,CUST06193,The product looks great but it could be more comfortable.,3.0,2024-09-19,True
REV018228,C008,P0357,CUST05190,I really like this product. The design is excellent.,5.0,2024-09-19,True
REV036571,C008,P0369,CUST09294,Overall it is a decent product.,3.0,2024-09-19,True
REV036574,C006,P0296,CUST03085,I like the features but the battery could last longer.,2.0,2024-09-19,True
REV048712,C005,P0222,CUST07171,"Good performance, but the price is too high.",3.0,2024-09-19,False
REV026115,C005,P0212,CUST01276,Overall it is a decent product.,3.0,2024-09-19,True
REV048663,C003,P0145,CUST06191,"The quality is good, although the software needs improvement.",3.0,2024-09-19,True
REV008101,C004,P0166,CUST04657,The battery life is disappointing.,2.0,2024-09-19,True
REV047767,C008,P0390,CUST04452,Overall it is a decent product.,3.0,2024-09-19,True
REV040653,C008,P0396,CUST03792,Excellent value for the price.,5.0,2024-09-19,True
REV024753,C007,P0306,CUST07149,Excellent value for the price.,5.0,2024-09-19,True
REV028002,C001,P0027,CUST02493,I really like this product. The design is excellent.,5.0,2024-09-19,True
REV041274,C009,P0437,CUST00223,I really like this product. The design is excellent.,4.0,2024-09-19,True
REV033883,C003,P0126,CUST01030,Excellent value for the price.,4.0,2024-09-19,True
REV018415,C002,P0058,CUST06560,Excellent value for the price.,4.0,2024-09-19,True
REV037905,C007,P0305,CUST00581,The design is attractive and the product feels durable.,5.0,2024-09-19,True
REV017931,C007,P0304,CUST04421,"The quality is good, although the software needs improvement.",4.0,2024-09-19,True
REV014562,C004,P0196,CUST01304,I am very satisfied with the performance.,4.0,2024-09-20,True
REV049768,C008,P0369,CUST04543,The design is excellent but the battery life is poor.,4.0,2024-09-20,False
REV033991,C001,P0014,CUST08844,"Good performance, but the price is too high.",2.0,2024-09-20,True
REV027550,C004,P0161,CUST06955,The design is excellent but the battery life is poor.,4.0,2024-09-20,True
REV015433,C005,P0206,CUST05774,"The quality is good, although the software needs improvement.",2.0,2024-09-20,True
REV013352,C005,P0246,CUST02610,The quality could be much better.,1.0,2024-09-20,False
REV028503,C010,P0463,CUST02008,"Nothing special, but it gets the job done.",3.0,2024-09-20,False
REV043140,C006,P0293,CUST07739,The product is uncomfortable after long use.,1.0,2024-09-20,True
REV023546,C007,P0311,CUST08722,I really like this product. The design is excellent.,5.0,2024-09-20,True
REV002310,C006,P0255,CUST02515,I experienced several problems while using it.,2.0,2024-09-20,True
REV026330,C009,P0423,CUST01125,Excellent value for the price.,5.0,2024-09-20,True
REV027588,C007,P0307,CUST00913,The design is attractive and the product feels durable.,4.0,2024-09-20,False
REV037624,C010,P0458,CUST09034,The product works perfectly and looks premium.,4.0,2024-09-20,True
REV041157,C005,P0218,CUST03279,I really like this product. The design is excellent.,4.0,2024-09-20,False
REV021050,C007,P0342,CUST08145,The quality is acceptable for the price.,3.0,2024-09-20,False
REV024577,C007,P0347,CUST00104,"The quality is good, although the software needs improvement.",2.0,2024-09-20,False
REV027452,C010,P0487,CUST05744,Excellent value for the price.,5.0,2024-09-20,True
REV009856,C008,P0398,CUST04814,It performs reasonably well.,3.0,2024-09-20,True
REV030322,C006,P0263,CUST09445,Overall it is a decent product.,3.0,2024-09-20,True
REV034412,C006,P0268,CUST02043,"Nothing special, but it gets the job done.",3.0,2024-09-20,True
REV032110,C005,P0205,CUST08992,The product is okay and works as expected.,3.0,2024-09-20,True
REV028435,C008,P0369,CUST08086,The design is attractive and the product feels durable.,5.0,2024-09-20,False
REV020055,C010,P0492,CUST00911,"Nothing special, but it gets the job done.",3.0,2024-09-20,True
REV025951,C008,P0352,CUST04423,Very good quality and easy to use.,5.0,2024-09-20,True
REV046991,C007,P0345,CUST00330,The product looks great but it could be more comfortable.,4.0,2024-09-20,False
REV029711,C005,P0244,CUST05200,I am very satisfied with the performance.,5.0,2024-09-20,False
REV008942,C002,P0080,CUST03340,Very good quality and easy to use.,5.0,2024-09-20,False
REV038298,C007,P0321,CUST08337,The product feels too expensive for its quality.,2.0,2024-09-20,False
REV002798,C010,P0491,CUST06150,The design is attractive and the product feels durable.,5.0,2024-09-20,True
REV034803,C006,P0285,CUST04541,Excellent value for the price.,4.0,2024-09-20,True
REV048834,C004,P0166,CUST01867,It performs reasonably well.,3.0,2024-09-20,True
REV049503,C005,P0228,CUST06022,I really like this product. The design is excellent.,4.0,2024-09-20,True
REV029203,C002,P0052,CUST01116,Very good quality and easy to use.,5.0,2024-09-20,True
REV016251,C007,P0321,CUST00283,The product works perfectly and looks premium.,5.0,2024-09-20,True
REV037913,C009,P0416,CUST06476,"Good performance, but the price is too high.",4.0,2024-09-20,True
REV012825,C002,P0073,CUST04740,The product works perfectly and looks premium.,5.0,2024-09-20,True
REV034306,C008,P0397,CUST03262,I am very satisfied with the performance.,5.0,2024-09-20,True
REV048458,C005,P0241,CUST07077,The design is attractive and the product feels durable.,5.0,2024-09-20,False
REV030116,C010,P0454,CUST09143,The design is excellent but the battery life is poor.,3.0,2024-09-20,True
REV018495,C010,P0474,CUST00972,The product is okay and works as expected.,3.0,2024-09-20,True
REV013020,C005,P0240,CUST07806,I really like this product. The design is excellent.,5.0,2024-09-20,True
REV028552,C007,P0321,CUST01651,The design is attractive and the product feels durable.,5.0,2024-09-20,False
REV027044,C010,P0460,CUST05859,Very good quality and easy to use.,5.0,2024-09-20,True
REV037296,C003,P0142,CUST07930,The product looks great but it could be more comfortable.,3.0,2024-09-21,True
REV014136,C006,P0289,CUST05529,I really like this product. The design is excellent.,5.0,2024-09-21,True
REV015330,C005,P0235,CUST01103,The product is okay and works as expected.,3.0,2024-09-21,True
REV049961,C008,P0364,CUST02418,Very good quality and easy to use.,4.0,2024-09-21,False
REV047325,C007,P0343,CUST04276,I am very satisfied with the performance.,5.0,2024-09-21,True
REV043366,C010,P0474,CUST05022,The design is attractive and the product feels durable.,4.0,2024-09-21,True
REV038350,C005,P0202,CUST02030,"Good performance, but the price is too high.",2.0,2024-09-21,True
REV048922,C006,P0300,CUST06662,The product feels too expensive for its quality.,1.0,2024-09-21,True
REV012391,C008,P0369,CUST09086,The design is attractive and the product feels durable.,5.0,2024-09-21,True
REV026136,C008,P0363,CUST05514,The design is attractive and the product feels durable.,4.0,2024-09-21,False
REV048595,C008,P0398,CUST04433,The battery life is disappointing.,2.0,2024-09-21,True
REV046981,C004,P0152,CUST09239,"Good performance, but the price is too high.",3.0,2024-09-21,True
REV044473,C002,P0071,CUST06568,I am very satisfied with the performance.,4.0,2024-09-21,False
REV040796,C008,P0380,CUST09686,Very good quality and easy to use.,4.0,2024-09-21,True
REV043249,C007,P0337,CUST06804,Overall it is a decent product.,3.0,2024-09-21,True
REV019307,C009,P0420,CUST03632,I experienced several problems while using it.,2.0,2024-09-21,True
REV021259,C002,P0077,CUST04116,The performance is not as good as expected.,2.0,2024-09-21,True
REV015810,C010,P0473,CUST01916,It performs reasonably well.,3.0,2024-09-21,False
REV030199,C004,P0185,CUST00674,The quality is acceptable for the price.,3.0,2024-09-21,True
REV041686,C010,P0468,CUST06873,The product works perfectly and looks premium.,4.0,2024-09-21,True
REV046607,C001,P0033,CUST04065,I experienced several problems while using it.,2.0,2024-09-21,True
REV031461,C002,P0058,CUST09064,"The quality is good, although the software needs improvement.",2.0,2024-09-21,True
REV022776,C002,P0092,CUST09744,"The quality is good, although the software needs improvement.",2.0,2024-09-21,True
REV027915,C008,P0376,CUST06095,I really like this product. The design is excellent.,5.0,2024-09-21,True
REV037178,C001,P0026,CUST02597,I am very satisfied with the performance.,5.0,2024-09-21,True
REV045817,C009,P0442,CUST01487,The quality could be much better.,2.0,2024-09-21,True
REV046858,C009,P0450,CUST02324,"Nothing special, but it gets the job done.",3.0,2024-09-21,True
REV026707,C010,P0477,CUST02102,The product works perfectly and looks premium.,4.0,2024-09-21,True
REV049807,C010,P0487,CUST02431,It performs reasonably well.,3.0,2024-09-21,True
REV016789,C005,P0220,CUST05316,The quality is acceptable for the price.,3.0,2024-09-21,True
REV046388,C006,P0262,CUST05367,I really like this product. The design is excellent.,4.0,2024-09-21,True
REV000505,C008,P0351,CUST07458,The design is attractive and the product feels durable.,5.0,2024-09-21,True
